Family,Genus,Species,Abundance,Locality,Province/Territory,Ecozone,Side,Latitude,Longitude,Moisture_Regime,Replicate,Date,Trapping_Method
Chloropidae,Thaumatomyia,Thaumatomyia pulla (Adams),4,Schefferville,NL,SA,E,54.7597,-66.7112,Wet,1,6-9.vii.2010,PanTrap
Chloropidae,Thaumatomyia,Thaumatomyia trifasciata (Zett),1,Schefferville,NL,SA,E,54.7597,-66.7112,Wet,1,6-9.vii.2010,PanTrap
Sphaeroceridae,Dahlimosina ,Dahlimosina dahli,1,Schefferville,QC,SA,E,54.85262,-66.66897,Wet,2,3-6.vii.2010,PanTrap
Sphaeroceridae,Dahlimosina ,Dahlimosina dahli,2,Schefferville,QC,SA,E,54.85262,-66.66897,Wet,2,6-9.vii.2010,PanTrap
Chloropidae,Dasyopa,Dasyopa sp. B,2,Schefferville,QC,SA,E,54.85262,-66.66897,Wet,2,3-6.vii.2010,MalaiseTrap
Sciomyzidae,Dictya,Dictya hudsonica Steyskal,1,Schefferville,QC,SA,E,54.85262,-66.66897,Wet,2,3-6.vii.2010,PanTrap
Sphaeroceridae,0,Limosininae sp. B,1,Schefferville,QC,SA,E,54.85262,-66.66897,Wet,2,3-6.vii.2010,PanTrap
Chloropidae,Oscinella,Oscinella sp. A,1,Schefferville,QC,SA,E,54.85262,-66.66897,Wet,2,3-6.vii.2010,PanTrap
Chloropidae,Oscinella,Oscinella sp. A,1,Schefferville,QC,SA,E,54.85262,-66.66897,Wet,2,6-9.vii.2010,PanTrap
Chloropidae,Oscinella,Oscinella sp. D,2,Schefferville,QC,SA,E,54.85262,-66.66897,Wet,2,6-9.vii.2010,PanTrap
Sciomyzidae,Pherbellia,Pherbellia sp. B,1,Schefferville,QC,SA,E,54.85262,-66.66897,Wet,2,3-6.vii.2010,MalaiseTrap
Sphaeroceridae,Pullimosina,Pullimosina pullula,1,Schefferville,QC,SA,E,54.85262,-66.66897,Wet,2,3-6.vii.2010,PanTrap
Sphaeroceridae,Pullimosina,Pullimosina pullula,1,Schefferville,QC,SA,E,54.85262,-66.66897,Wet,2,6-9.vii.2010,PanTrap
Sphaeroceridae,Spelobia,Spelobia sp. D,1,Schefferville,QC,SA,E,54.85262,-66.66897,Wet,2,3-6.vii.2010,MalaiseTrap
Chloropidae,Thaumatomyia,Thaumatomyia pulla (Adams),1,Schefferville,QC,SA,E,54.85262,-66.66897,Wet,2,30.vi-3.vii.2010,PanTrap
Chloropidae,Thaumatomyia,Thaumatomyia pulla (Adams),10,Schefferville,QC,SA,E,54.85262,-66.66897,Wet,2,6-9.vii.2010,PanTrap
Sphaeroceridae,Dahlimosina ,Dahlimosina dahli,1,Schefferville,QC,SA,E,54.8535,-66.67043,Wet,3,3-6.vii.2010,PanTrap
Heleomyzidae,Heteromyza,Heteromyza oculata ,1,Schefferville,QC,SA,E,54.8535,-66.67043,Wet,3,30.vi-3.vii.2010,MalaiseTrap
Chloropidae,Thaumatomyia,Thaumatomyia pulla (Adams),7,Schefferville,QC,SA,E,54.8535,-66.67043,Wet,3,6-9.vii.2010,PanTrap
Chloropidae,Chlorops,Chlorops sp. C,2,Tombstone_Mountains,YT,SA,W,64.6056,-138.36143,Mesic,1,27.vi-01.vii.2011,PanTrap
Sphaeroceridae,Copromyza,Copromyza sp. B,6,Tombstone_Mountains,YT,SA,W,64.6056,-138.36143,Mesic,1,21-24.vi.2011,MalaiseTrap
Sphaeroceridae,Dahlimosina ,Dahlimosina dahli,2,Tombstone_Mountains,YT,SA,W,64.6056,-138.36143,Mesic,1,21-24.vi.2011,PanTrap
Sphaeroceridae,Dahlimosina ,Dahlimosina dahli,1,Tombstone_Mountains,YT,SA,W,64.6056,-138.36143,Mesic,1,24-27.vi.2011,PanTrap
Heleomyzidae,0,Heleomyzidae sp. B,1,Tombstone_Mountains,YT,SA,W,64.6056,-138.36143,Mesic,1,21-24.vi.2011,MalaiseTrap
Heleomyzidae,Neoleria,Neoleria ruficauda,1,Tombstone_Mountains,YT,SA,W,64.6056,-138.36143,Mesic,1,21-24.vi.2011,MalaiseTrap
Piophilidae,Neopiophila,Neopiophila setaluna,1,Tombstone_Mountains,YT,SA,W,64.6056,-138.36143,Mesic,1,27.vi.2011,Sweep
Sciomyzidae,Pherbellia,Pherbellia sp. H,1,Tombstone_Mountains,YT,SA,W,64.6056,-138.36143,Mesic,1,21-24.vi.2011,MalaiseTrap
Chloropidae,Pseudopachyceata,Pseudopachyceata ruficeps,1,Tombstone_Mountains,YT,SA,W,64.6056,-138.36143,Mesic,1,21-24.vi.2011,MalaiseTrap
Chloropidae,Pseudopachyceata,Pseudopachyceata ruficeps,2,Tombstone_Mountains,YT,SA,W,64.6056,-138.36143,Mesic,1,01.vii.2011,Sweep
Sciomyzidae,Pteromicra,Pteromicra steyskali Foote,1,Tombstone_Mountains,YT,SA,W,64.6056,-138.36143,Mesic,1,27.vi-01.vii.2011,PanTrap
Sphaeroceridae,Spelobia,Spelobia sp. G,2,Tombstone_Mountains,YT,SA,W,64.6056,-138.36143,Mesic,1,27.vi-01.vii.2011,PanTrap
Sphaeroceridae,Spelobia,Spelobia sp. H,1,Tombstone_Mountains,YT,SA,W,64.6056,-138.36143,Mesic,1,24-27.vi.2011,PanTrap
Acartolphtamildae,Acartophtalmus,Acartophtalmus nigrinus (Zett),5,Tombstone_Mountains,YT,SA,W,64.59915,-138.30611,Mesic,2,24-27.vi.2011,MalaiseTrap
Chloropidae,Aphanotrigonum ,Aphanotrigonum scabrum,1,Tombstone_Mountains,YT,SA,W,64.59915,-138.30611,Mesic,2,24-27.vi.2011,PanTrap
Chamaemyiidae,Chamaemyia,Chamaemyia herbarum,1,Tombstone_Mountains,YT,SA,W,64.59915,-138.30611,Mesic,2,24.vi.2011,Sweep
Chloropidae,Conioscinella,Conioscinella sp. D,1,Tombstone_Mountains,YT,SA,W,64.59915,-138.30611,Mesic,2,27.vi-01.vii.2011,PanTrap
Sphaeroceridae,Copromyza,Copromyza sp. B,1,Tombstone_Mountains,YT,SA,W,64.59915,-138.30611,Mesic,2,24-27.vi.2011,MalaiseTrap
Drosophilidae,Drosophila,Drosophila rellima Wheeler,1,Tombstone_Mountains,YT,SA,W,64.59915,-138.30611,Mesic,2,24-27.vi.2011,MalaiseTrap
Dryomyzidae,Dryomyza,Dryomyza sp. B,1,Tombstone_Mountains,YT,SA,W,64.59915,-138.30611,Mesic,2,24-27.vi.2011,MalaiseTrap
Heleomyzidae,Heteromyza,Heteromyza oculata ,1,Tombstone_Mountains,YT,SA,W,64.59915,-138.30611,Mesic,2,24-27.vi.2011,MalaiseTrap
Sphaeroceridae,0,Limosininae sp. A,1,Tombstone_Mountains,YT,SA,W,64.59915,-138.30611,Mesic,2,24-27.vi.2011,PanTrap
Carnidae,Meonura,Meonura triangularis Collin,1,Tombstone_Mountains,YT,SA,W,64.59915,-138.30611,Mesic,2,24.vi.2011,Sweep
Piophilidae,Parapiophila,Parapiophila pectiniventris,2,Tombstone_Mountains,YT,SA,W,64.59915,-138.30611,Mesic,2,24-27.vi.2011,MalaiseTrap
Sciomyzidae,Pherbellia,Pherbellia sp. P,1,Tombstone_Mountains,YT,SA,W,64.59915,-138.30611,Mesic,2,24-27.vi.2011,MalaiseTrap
Ephydridae,Philygria,Philygria nigrescens,1,Tombstone_Mountains,YT,SA,W,64.59915,-138.30611,Mesic,2,24-27.vi.2011,PanTrap
Sciomyzidae,Pteromicra,Pteromicra ?nigrimana,1,Tombstone_Mountains,YT,SA,W,64.59915,-138.30611,Mesic,2,27.vi.2011,Sweep
Sciomyzidae,Pteromicra,Pteromicra steyskali Foote,1,Tombstone_Mountains,YT,SA,W,64.59915,-138.30611,Mesic,2,24-27.vi.2011,MalaiseTrap
Sciomyzidae,Pteromicra,Pteromicra steyskali Foote,2,Tombstone_Mountains,YT,SA,W,64.59915,-138.30611,Mesic,2,21-24.vi.2011,PanTrap
Sciomyzidae,Pteromicra,Pteromicra steyskali Foote,4,Tombstone_Mountains,YT,SA,W,64.59915,-138.30611,Mesic,2,24-27.vi.2011,PanTrap
Sciomyzidae,Pteromicra,Pteromicra steyskali Foote,1,Tombstone_Mountains,YT,SA,W,64.59915,-138.30611,Mesic,2,27.vi-01.vii.2011,PanTrap
Sphaeroceridae,Spelobia,Spelobia sp. H,1,Tombstone_Mountains,YT,SA,W,64.59915,-138.30611,Mesic,2,24-27.vi.2011,PanTrap
Sphaeroceridae,Spelobia,Spelobia sp. K,1,Tombstone_Mountains,YT,SA,W,64.59915,-138.30611,Mesic,2,21-24.vi.2011,PanTrap
Sciomyzidae,Tetanocera,Tetanocera plebeja Loew,2,Tombstone_Mountains,YT,SA,W,64.59915,-138.30611,Mesic,2,24-27.vi.2011,MalaiseTrap
Chloropidae,Thaumatomyia,Thaumatomyia trifasciata (Zett),1,Tombstone_Mountains,YT,SA,W,64.59915,-138.30611,Mesic,2,27.vi.2011,Sweep
Chloropidae,Tricimba,Tricimba melamonolica,1,Tombstone_Mountains,YT,SA,W,64.59915,-138.30611,Mesic,2,24.vi.2011,Sweep
Acartolphtamildae,Acartophtalmus,Acartophtalmus nigrinus (Zett),9,Tombstone_Mountains,YT,SA,W,64.58353,-138.26843,Mesic,3,27.vi-01.vii.2011,MalaiseTrap
Heleomyzidae,Amoebaleria,Amoebaleria perplexa,1,Tombstone_Mountains,YT,SA,W,64.58353,-138.26843,Mesic,3,27.vi-01.vii.2011,PanTrap
Chloropidae,Aphanotrigonum ,Aphanotrigonum scabrum,3,Tombstone_Mountains,YT,SA,W,64.58353,-138.26843,Mesic,3,27.vi-01.vii.2011,PanTrap
Heleomyzidae,Borboropsis,Borboropsis puberulia,2,Tombstone_Mountains,YT,SA,W,64.58353,-138.26843,Mesic,3,27.vi-01.vii.2011,MalaiseTrap
Chloropidae,Conioscinella,Conioscinella sp. D,1,Tombstone_Mountains,YT,SA,W,64.58353,-138.26843,Mesic,3,27.vi-01.vii.2011,PanTrap
Sphaeroceridae,Dahlimosina ,Dahlimosina dahli,1,Tombstone_Mountains,YT,SA,W,64.58353,-138.26843,Mesic,3,24-27.vi.2011,PanTrap
Sphaeroceridae,0,Limosininae sp. A,1,Tombstone_Mountains,YT,SA,W,64.58353,-138.26843,Mesic,3,24-27.vi.2011,PanTrap
Sphaeroceridae,0,Limosininae sp. A,1,Tombstone_Mountains,YT,SA,W,64.58353,-138.26843,Mesic,3,27.vi-01.vii.2011,PanTrap
Carnidae,Meonura,Meonura sp. A,1,Tombstone_Mountains,YT,SA,W,64.58353,-138.26843,Mesic,3,27.vi-01.vii.2011,PanTrap
Carnidae,Meonura,Meonura triangularis Collin,1,Tombstone_Mountains,YT,SA,W,64.58353,-138.26843,Mesic,3,24-27.vi.2011,PanTrap
Carnidae,Meonura,Meonura triangularis Collin,1,Tombstone_Mountains,YT,SA,W,64.58353,-138.26843,Mesic,3,27.vi-01.vii.2011,PanTrap
Heleomyzidae,Neoleria,Neoleria ruficauda,1,Tombstone_Mountains,YT,SA,W,64.58353,-138.26843,Mesic,3,27.vi-01.vii.2011,MalaiseTrap
Chloropidae,Oscinella,Oscinella sp. D,1,Tombstone_Mountains,YT,SA,W,64.58353,-138.26843,Mesic,3,30.vi.2011,Sweep
Piophilidae,Parapiophila,Parapiophila kugluktuk,1,Tombstone_Mountains,YT,SA,W,64.58353,-138.26843,Mesic,3,27.vi-01.vii.2011,PanTrap
Lauxaniidae,Sapromyza,Sapromyza sp. A,2,Tombstone_Mountains,YT,SA,W,64.58353,-138.26843,Mesic,3,27.vi-01.vii.2011,MalaiseTrap
Drosophilidae,Scaptomyza,Scaptomyza  (Hemiscaptomyza) sp. B,1,Tombstone_Mountains,YT,SA,W,64.58353,-138.26843,Mesic,3,27.vi-01.vii.2011,MalaiseTrap
Heleomyzidae,Scoliocentra,Scoliocentra fraterna,1,Tombstone_Mountains,YT,SA,W,64.58353,-138.26843,Mesic,3,27.vi-01.vii.2011,MalaiseTrap
Sphaeroceridae,Spelobia,Spelobia sp. G,2,Tombstone_Mountains,YT,SA,W,64.58353,-138.26843,Mesic,3,21-24.vi.2011,PanTrap
Sphaeroceridae,Spelobia,Spelobia sp. G,2,Tombstone_Mountains,YT,SA,W,64.58353,-138.26843,Mesic,3,27.vi-01.vii.2011,PanTrap
Sphaeroceridae,Spelobia,Spelobia sp. K,2,Tombstone_Mountains,YT,SA,W,64.58353,-138.26843,Mesic,3,24-27.vi.2011,PanTrap
Sphaeroceridae,Spelobia,Spelobia sp. K,2,Tombstone_Mountains,YT,SA,W,64.58353,-138.26843,Mesic,3,27.vi-01.vii.2011,PanTrap
Sphaeroceridae,Spelobia,Spelobia sp. K,1,Tombstone_Mountains,YT,SA,W,64.58353,-138.26843,Mesic,3,24.vi.2011,Sweep
Heleomyzidae,Tephroclamys,Tephroclamys rufiventris,1,Tombstone_Mountains,YT,SA,W,64.58353,-138.26843,Mesic,3,27.vi-01.vii.2011,MalaiseTrap
Sciomyzidae,Tetanocera,Tetanocera ?montana Day,1,Tombstone_Mountains,YT,SA,W,64.58353,-138.26843,Mesic,3,30.vi.2011,Sweep
Chloropidae,Thaumatomyia,Thaumatomyia trifasciata (Zett),1,Tombstone_Mountains,YT,SA,W,64.58353,-138.26843,Mesic,3,27.vi-01.vii.2011,MalaiseTrap
Acartolphtamildae,Acartophtalmus,Acartophtalmus nigrinus (Zett),2,Tombstone_Mountains,YT,SA,W,64.60629,-138.35637,Wet,1,21-24.vi.2011,MalaiseTrap
Heleomyzidae,Amoebaleria,Amoebaleria perplexa,1,Tombstone_Mountains,YT,SA,W,64.60629,-138.35637,Wet,1,21-24.vi.2011,MalaiseTrap
Chloropidae,Aphanotrigonum ,Aphanotrigonum scabrum,1,Tombstone_Mountains,YT,SA,W,64.60629,-138.35637,Wet,1,24-27.vi.2011,PanTrap
Sphaeroceridae,Aptilatus,Aptilatus ?borealis,1,Tombstone_Mountains,YT,SA,W,64.60629,-138.35637,Wet,1,21-24.vi.2011,PanTrap
Chloropidae,Chlorops,Chlorops sp. C,2,Tombstone_Mountains,YT,SA,W,64.60629,-138.35637,Wet,1,27.vi-01.vii.2011,PanTrap
Sphaeroceridae,Copromyza,Copromyza sp. B,10,Tombstone_Mountains,YT,SA,W,64.60629,-138.35637,Wet,1,21-24.vi.2011,MalaiseTrap
Sphaeroceridae,Dahlimosina ,Dahlimosina dahli,2,Tombstone_Mountains,YT,SA,W,64.60629,-138.35637,Wet,1,21-24.vi.2011,PanTrap
Sphaeroceridae,Dahlimosina ,Dahlimosina dahli,1,Tombstone_Mountains,YT,SA,W,64.60629,-138.35637,Wet,1,24-27.vi.2011,PanTrap
Sphaeroceridae,Dahlimosina ,Dahlimosina dahli,6,Tombstone_Mountains,YT,SA,W,64.60629,-138.35637,Wet,1,27.vi-01.vii.2011,PanTrap
Drosophilidae,Drosophila,Drosophila rellima Wheeler,1,Tombstone_Mountains,YT,SA,W,64.60629,-138.35637,Wet,1,21-24.vi.2011,PanTrap
Drosophilidae,Drosophila,Drosophila rellima Wheeler,6,Tombstone_Mountains,YT,SA,W,64.60629,-138.35637,Wet,1,24-27.vi.2011,PanTrap
Chloropidae,Elachiptera,Elachiptera decipens,2,Tombstone_Mountains,YT,SA,W,64.60629,-138.35637,Wet,1,21-24.vi.2011,MalaiseTrap
Chloropidae,Elachiptera,Elachiptera decipens,1,Tombstone_Mountains,YT,SA,W,64.60629,-138.35637,Wet,1,24-27.vi.2011,PanTrap
Heleomyzidae,Heteromyza,Heteromyza oculata ,2,Tombstone_Mountains,YT,SA,W,64.60629,-138.35637,Wet,1,21-24.vi.2011,MalaiseTrap
Sphaeroceridae,0,Limosininae sp. A,1,Tombstone_Mountains,YT,SA,W,64.60629,-138.35637,Wet,1,24-27.vi.2011,PanTrap
Sphaeroceridae,0,Limosininae sp. E,1,Tombstone_Mountains,YT,SA,W,64.60629,-138.35637,Wet,1,24-27.vi.2011,PanTrap
Sphaeroceridae,0,Limosininae sp. G,1,Tombstone_Mountains,YT,SA,W,64.60629,-138.35637,Wet,1,24-27.vi.2011,PanTrap
Carnidae,Meonura,Meonura flavifacies Collin,1,Tombstone_Mountains,YT,SA,W,64.60629,-138.35637,Wet,1,21-24.vi.2011,MalaiseTrap
Carnidae,Meonura,Meonura sp. B,1,Tombstone_Mountains,YT,SA,W,64.60629,-138.35637,Wet,1,21-24.vi.2011,MalaiseTrap
Carnidae,Meonura,Meonura vagans,2,Tombstone_Mountains,YT,SA,W,64.60629,-138.35637,Wet,1,21-24.vi.2011,MalaiseTrap
Heleomyzidae,Neoleria,Neoleria ruficauda,1,Tombstone_Mountains,YT,SA,W,64.60629,-138.35637,Wet,1,21-24.vi.2011,MalaiseTrap
Sphaeroceridae,Norrbomia,Norrbomia fumipennis,1,Tombstone_Mountains,YT,SA,W,64.60629,-138.35637,Wet,1,21-24.vi.2011,MalaiseTrap
Chloropidae,Oscinella,Oscinella sp. D,1,Tombstone_Mountains,YT,SA,W,64.60629,-138.35637,Wet,1,21-24.vi.2011,PanTrap
Chloropidae,Oscinella,Oscinella sp. D,2,Tombstone_Mountains,YT,SA,W,64.60629,-138.35637,Wet,1,24-27.vi.2011,PanTrap
Chloropidae,Oscinella,Oscinella sp. D,2,Tombstone_Mountains,YT,SA,W,64.60629,-138.35637,Wet,1,27.vi-01.vii.2011,PanTrap
Sciomyzidae,Pherbellia,Pherbellia sp. M,1,Tombstone_Mountains,YT,SA,W,64.60629,-138.35637,Wet,1,21-24.vi.2011,MalaiseTrap
Chloropidae,Pseudopachyceata,Pseudopachyceata ruficeps,2,Tombstone_Mountains,YT,SA,W,64.60629,-138.35637,Wet,1,21-24.vi.2011,MalaiseTrap
Chloropidae,Pseudopachyceata,Pseudopachyceata ruficeps,1,Tombstone_Mountains,YT,SA,W,64.60629,-138.35637,Wet,1,27.vi.2011,Sweep
Sphaeroceridae,Spelobia,Spelobia sp. E,2,Tombstone_Mountains,YT,SA,W,64.60629,-138.35637,Wet,1,21-24.vi.2011,MalaiseTrap
Sphaeroceridae,Spelobia,Spelobia sp. G,1,Tombstone_Mountains,YT,SA,W,64.60629,-138.35637,Wet,1,24-27.vi.2011,PanTrap
Sphaeroceridae,Spelobia,Spelobia sp. G,1,Tombstone_Mountains,YT,SA,W,64.60629,-138.35637,Wet,1,27.vi-01.vii.2011,PanTrap
Sphaeroceridae,Spelobia,Spelobia sp. H,1,Tombstone_Mountains,YT,SA,W,64.60629,-138.35637,Wet,1,21-24.vi.2011,PanTrap
Heleomyzidae,Tephroclamys,Tephroclamys rufiventris,2,Tombstone_Mountains,YT,SA,W,64.60629,-138.35637,Wet,1,21-24.vi.2011,MalaiseTrap
Sepsidae,Themira,Themira notmani Curran,1,Tombstone_Mountains,YT,SA,W,64.60629,-138.35637,Wet,1,21-24.vi.2011,MalaiseTrap
Acartolphtamildae,Acartophtalmus,Acartophtalmus nigrinus (Zett),2,Tombstone_Mountains,YT,SA,W,64.59736,-138.31009,Wet,2,24-27.vi.2011,MalaiseTrap
Piophilidae,Actenoptera,Actenoptera hillarela,4,Tombstone_Mountains,YT,SA,W,64.59736,-138.31009,Wet,2,24-27.vi.2011,MalaiseTrap
Piophilidae,Boreopiophila,Boreopiophila tomentosa,1,Tombstone_Mountains,YT,SA,W,64.59736,-138.31009,Wet,2,24-27.vi.2011,MalaiseTrap
Chloropidae,Chlorops,Chlorops sp. C,1,Tombstone_Mountains,YT,SA,W,64.59736,-138.31009,Wet,2,27.vi-01.vii.2011,PanTrap
Chloropidae,Conioscinella,Conioscinella sp. D,1,Tombstone_Mountains,YT,SA,W,64.59736,-138.31009,Wet,2,27.vi-01.vii.2011,PanTrap
Sphaeroceridae,Copromyza,Copromyza sp. B,2,Tombstone_Mountains,YT,SA,W,64.59736,-138.31009,Wet,2,24-27.vi.2011,MalaiseTrap
Sphaeroceridae,Copromyza,Copromyza sp. B,1,Tombstone_Mountains,YT,SA,W,64.59736,-138.31009,Wet,2,21-24.vi.2011,PanTrap
Sphaeroceridae,Dahlimosina ,Dahlimosina dahli,3,Tombstone_Mountains,YT,SA,W,64.59736,-138.31009,Wet,2,27.vi-01.vii.2011,PanTrap
Dryomyzidae,Dryomyza,Dryomyza sp. C,1,Tombstone_Mountains,YT,SA,W,64.59736,-138.31009,Wet,2,24-27.vi.2011,MalaiseTrap
Chloropidae,Elachiptera,Elachiptera decipens,1,Tombstone_Mountains,YT,SA,W,64.59736,-138.31009,Wet,2,24-27.vi.2011,MalaiseTrap
Sphaeroceridae,0,Limosininae sp. A,2,Tombstone_Mountains,YT,SA,W,64.59736,-138.31009,Wet,2,27.vi-01.vii.2011,PanTrap
Heleomyzidae,Neoleria,Neoleria prominens,1,Tombstone_Mountains,YT,SA,W,64.59736,-138.31009,Wet,2,24-27.vi.2011,MalaiseTrap
Heleomyzidae,Neoleria,Neoleria ruficauda,1,Tombstone_Mountains,YT,SA,W,64.59736,-138.31009,Wet,2,24-27.vi.2011,MalaiseTrap
Heleomyzidae,Neoleria,Neoleria ruficauda,1,Tombstone_Mountains,YT,SA,W,64.59736,-138.31009,Wet,2,01.vii.2011,Sweep
Sphaeroceridae,Norrbomia,Norrbomia fumipennis,1,Tombstone_Mountains,YT,SA,W,64.59736,-138.31009,Wet,2,24-27.vi.2011,MalaiseTrap
Sphaeroceridae,Norrbomia,Norrbomia fumipennis,1,Tombstone_Mountains,YT,SA,W,64.59736,-138.31009,Wet,2,21-24.vi.2011,PanTrap
Sphaeroceridae,Norrbomia,Norrbomia fumipennis,1,Tombstone_Mountains,YT,SA,W,64.59736,-138.31009,Wet,2,24-27.vi.2011,PanTrap
Piophilidae,Parapiophila,Parapiophila kugluktuk,1,Tombstone_Mountains,YT,SA,W,64.59736,-138.31009,Wet,2,24-27.vi.2011,PanTrap
Sciomyzidae,Pherbellia,Pherbellia schoenherri maculata (Cresson),1,Tombstone_Mountains,YT,SA,W,64.59736,-138.31009,Wet,2,21-24.vi.2011,PanTrap
Sciomyzidae,Pherbellia,Pherbellia sp. Q,1,Tombstone_Mountains,YT,SA,W,64.59736,-138.31009,Wet,2,24-27.vi.2011,MalaiseTrap
Milichiidae,Phyllomyza,Phyllomyza sp. A,1,Tombstone_Mountains,YT,SA,W,64.59736,-138.31009,Wet,2,24-27.vi.2011,MalaiseTrap
Heleomyzidae,Scoliocentra,Scoliocentra fraterna,2,Tombstone_Mountains,YT,SA,W,64.59736,-138.31009,Wet,2,24-27.vi.2011,MalaiseTrap
Sphaeroceridae,Spelobia,Spelobia sp. K,1,Tombstone_Mountains,YT,SA,W,64.59736,-138.31009,Wet,2,24-27.vi.2011,MalaiseTrap
Chloropidae,Thaumatomyia,Thaumatomyia pullipes,1,Tombstone_Mountains,YT,SA,W,64.59736,-138.31009,Wet,2,24-27.vi.2011,MalaiseTrap
Chloropidae,Thaumatomyia,Thaumatomyia trifasciata (Zett),1,Tombstone_Mountains,YT,SA,W,64.59736,-138.31009,Wet,2,24-27.vi.2011,MalaiseTrap
Acartolphtamildae,Acartophtalmus,Acartophtalmus nigrinus (Zett),9,Tombstone_Mountains,YT,SA,W,64.57942,-138.28212,Wet,3,27.vi-01.vii.2011,MalaiseTrap
Sphaeroceridae,Aptilatus,Aptilatus spatulatus,1,Tombstone_Mountains,YT,SA,W,64.57942,-138.28212,Wet,3,24-27.vi.2011,PanTrap
Chamaemyiidae,Chamaemyia,Chamaemyia herbarum,1,Tombstone_Mountains,YT,SA,W,64.57942,-138.28212,Wet,3,01.vii.2011,Sweep
Chloropidae,Chlorops,Chlorops sp. C,1,Tombstone_Mountains,YT,SA,W,64.57942,-138.28212,Wet,3,27.vi-01.vii.2011,MalaiseTrap
Chloropidae,Conioscinella,Conioscinella sp. D,1,Tombstone_Mountains,YT,SA,W,64.57942,-138.28212,Wet,3,27.vi-01.vii.2011,PanTrap
Sphaeroceridae,Dahlimosina ,Dahlimosina dahli,1,Tombstone_Mountains,YT,SA,W,64.57942,-138.28212,Wet,3,27.vi-01.vii.2011,PanTrap
Chloropidae,Dasyopa,Dasyopa sp. D,1,Tombstone_Mountains,YT,SA,W,64.57942,-138.28212,Wet,3,27.vi-01.vii.2011,PanTrap
Piophilidae,Neopiophila,Neopiophila setaluna,1,Tombstone_Mountains,YT,SA,W,64.57942,-138.28212,Wet,3,21-24.vi.2011,PanTrap
Piophilidae,Neopiophila,Neopiophila setaluna,1,Tombstone_Mountains,YT,SA,W,64.57942,-138.28212,Wet,3,27.vi-01.vii.2011,PanTrap
Sphaeroceridae,Norrbomia,Norrbomia fumipennis,1,Tombstone_Mountains,YT,SA,W,64.57942,-138.28212,Wet,3,27.vi-01.vii.2011,MalaiseTrap
Sphaeroceridae,Norrbomia,Norrbomia fumipennis,1,Tombstone_Mountains,YT,SA,W,64.57942,-138.28212,Wet,3,01.vii.2011,Sweep
Sciomyzidae,Pherbellia,Pherbellia schoenherri maculata (Cresson),1,Tombstone_Mountains,YT,SA,W,64.57942,-138.28212,Wet,3,24-27.vi.2011,PanTrap
Sphaeroceridae,Pteremis,Pteremis wirthi,2,Tombstone_Mountains,YT,SA,W,64.57942,-138.28212,Wet,3,21-24.vi.2011,PanTrap
Sphaeroceridae,Pteremis,Pteremis wirthi,1,Tombstone_Mountains,YT,SA,W,64.57942,-138.28212,Wet,3,24-27.vi.2011,PanTrap
Sphaeroceridae,Pteremis,Pteremis wirthi,1,Tombstone_Mountains,YT,SA,W,64.57942,-138.28212,Wet,3,27.vi-01.vii.2011,PanTrap
Sciomyzidae,Pteromicra,Pteromicra steyskali Foote,2,Tombstone_Mountains,YT,SA,W,64.57942,-138.28212,Wet,3,21-24.vi.2011,PanTrap
Sciomyzidae,Pteromicra,Pteromicra steyskali Foote,2,Tombstone_Mountains,YT,SA,W,64.57942,-138.28212,Wet,3,24-27.vi.2011,PanTrap
Sciomyzidae,Pteromicra,Pteromicra steyskali Foote,2,Tombstone_Mountains,YT,SA,W,64.57942,-138.28212,Wet,3,27.vi-01.vii.2011,PanTrap
Chloropidae,Rhopalopterum,Rhopalopterum sp. E,1,Tombstone_Mountains,YT,SA,W,64.57942,-138.28212,Wet,3,24.vi.2011,Sweep
Ephydridae,Scatophila,Scatophila n.sp. C,1,Tombstone_Mountains,YT,SA,W,64.57942,-138.28212,Wet,3,27.vi.2011,Sweep
Heleomyzidae,Scoliocentra,Scoliocentra fraterna,1,Tombstone_Mountains,YT,SA,W,64.57942,-138.28212,Wet,3,27.vi-01.vii.2011,MalaiseTrap
Chloropidae,Siphonella,Siphonella oscinina (Fallén),1,Tombstone_Mountains,YT,SA,W,64.57942,-138.28212,Wet,3,27.vi-01.vii.2011,MalaiseTrap
Sphaeroceridae,Spelobia,Spelobia sp. G,1,Tombstone_Mountains,YT,SA,W,64.57942,-138.28212,Wet,3,21-24.vi.2011,PanTrap
Sphaeroceridae,Spelobia,Spelobia sp. H,1,Tombstone_Mountains,YT,SA,W,64.57942,-138.28212,Wet,3,24-27.vi.2011,PanTrap
Sphaeroceridae,Spelobia,Spelobia sp. I,1,Tombstone_Mountains,YT,SA,W,64.57942,-138.28212,Wet,3,27.vi-01.vii.2011,MalaiseTrap
Sphaeroceridae,Spelobia,Spelobia sp. K,1,Tombstone_Mountains,YT,SA,W,64.57942,-138.28212,Wet,3,24-27.vi.2011,PanTrap
Sphaeroceridae,Spelobia,Spelobia sp. K,1,Tombstone_Mountains,YT,SA,W,64.57942,-138.28212,Wet,3,27.vi-01.vii.2011,PanTrap
Sciomyzidae,Tetanocera,Tetanocera ?montana Day,1,Tombstone_Mountains,YT,SA,W,64.57942,-138.28212,Wet,3,27.vi-01.vii.2011,MalaiseTrap
Sciomyzidae,Tetanocera,Tetanocera ?montana Day,1,Tombstone_Mountains,YT,SA,W,64.57942,-138.28212,Wet,3,24.vi.2011,Sweep
